6.22830777995145E+17,negative,"Now that Dustin Johnson's inevitable major Sunday debacle is over, does he go -8 tomorrow since it's Monday?",
6.22841129701122E+17,negative,"Must be the worse golfer of all time Irish Amature Paul Dunne teed off 6.43am Thursday scheduled to finish around 7.15pm on Monday!!!",
6.22854721066398E+17,negative,"Dustin Johnson dealt with another major disappointment after shooting +3 &amp; going from leading after 2 at -10 to being tied for 22nd &amp; at -7",
6.22868651847238E+17,negative,"@BBCSport I feel sorry for Paul Dunne! If he keeps playing the way  hes playing he'll be British by tomorrow evening!! #rockonrockall",
6.22972681797902E+17,negative,"@KellyTilghmanGC  After the 2nd round, you did your usual melodramatic spew that Dustin Johnson was in a class of his own. Same old garbage.",
6.23057408621945E+17,negative,"There's nothing as 3rd day of Eid, relatives. Just don't. Just don't even think about coming to our house. GO EAT ELSEWHERE",
6.23073565231981E+17,negative,"@littlemisseka all is alright Dami... I was in the northeast at height of the Boko Haram challenges... Saw 1st hand the sufferings..",
6.23095112751432E+17,negative,"'3rd Day of Eid ul fitar Of 2012'.. that was the Worst day ever of me... !! &amp; this day always remember as Black Day in my Life..  #BlackDay",
6.23110239961747E+17,negative,".@redsteeze Well, it's Rolling Stone, so they're probably lying https://t.co/aeNkSRQZ6A",
6.23153652690219E+17,negative,"Who was the idiot pundit on BBC Scotland on Saturday who ""couldn't see past Dustin Johnson"" for The Open and why are they paying him?",
6.23184322175087E+17,negative,"Meanwhile the amateur Paul Dunne has had an epic 4 stroke collapse on the final day of the #BritishOpen. from share of lead to tied for 18th",
6.23216329231876E+17,negative,"Remember the Rolling Stone rape hoax? The false victim was introduced by an Obama White House task force member http://t.co/lOOXxGZHPt",
6.23303959940305E+17,negative,"Dean Ambrose's new shirt may be the worst shirt in history.",
6.23489309849489E+17,negative,"Eid holidays completely compromised by guests &amp; people I'd rather not interact with. Today is just full of dread. Tomorrow is drudgery.",
6.23559106822058E+17,negative,"Tv channels,having""know all' anchors,could not make enough programs to fill 3days of Eid.They kept repeating 1st day programs. What a shame.",
6.23629987355169E+17,negative,"Negotiation with Boko Haram may not be a good idea as it will spark uprising in other parts of the country https://t.co/plADah8UfW",
6.23647855706702E+17,negative,"@sasakhaise that sucks. I'm forced to listen to Kpop on Thursday class. I guess my cells in brain are going to die out.",
6.23653123333079E+17,negative,"You worry about your 2nd amendment america with a nra nut john kasich givin guns like candy its my life i worry about.. wild west mentality.",
6.2369289015434E+17,negative,"Shout out to @ZombeaversMovie for being the worst movie since @SharknadoSyfy... Sharknado has a chance to reclaim the title tomorrow...",
6.23762707288826E+17,negative,"George Osborne orders Gov departments to draw up plans for a further 40% of cuts by September - the man is gone mad. http://t.co/xW7672KIyh",
6.23796204229374E+17,negative,"It's the 6th day of EId and I still haven't danced at a party, what kind of gay shit is this!?  Some ppl don't really know how to turn up..",
6.23825772365492E+17,negative,".@DLoesch @KurtSchlichter Gov John Kasich says ""The sun is going to rise in America again""  No, the blood of 54,000,000 innocents cries out.",
6.23889920311099E+17,negative,"Boko  Haram just hit Maroua in the Far North Region of Cameroon. 20 dead. May their souls Rest In Peace. We shall... http://t.co/s4cQYRz9u9",
6.23925827504206E+17,negative,"Bad Blood is such a terrible fucking song. I just listened to it for the 1st time and I feel like God took a shit in my ears",
6.23941942418784E+17,negative,"We are closed for the day due to the storm see you tomorrow am at 9:20 on WJXT Channel 4 - National Hot Dog Day.",
6.23984383691592E+17,negative,"Sharknado 3 Oh Hell No, is that the movies title or just everyone's reaction when they heard a 3rd one was being churned out?",
6.24015729394848E+17,negative,"How did Sharknado get a 3rd film? How did Sharknado even get a film to begin with? Life doesn't make much sense.",
6.24035950729916E+17,negative,"Sorry I can't make it in to work tomorrow got caught in a SHARKNADO",
6.24039042368279E+17,negative,"Sharknado 3 may be one of the worst movies I have ever seen in my life.",
6.24043810041917E+17,negative,"I don't even understand how Sharknado is even a thing, let alone having a 3rd movie. The SE suck, the acting sucks, and it's so dumb I laugh",
6.24053102371451E+17,negative,"Sharknado may well be the flat out dumbest thing ever to occupy a TV screen.",
6.24072923096216E+17,negative,"@MattFossen @FrankConniff 1st, they did do Plan 9. 2nd, Sharknado is not earnestly bad, it's ironically so. That's why MST3K wouldn't work",
6.24080850754232E+17,negative,"#WhitePeople tag is like watching Sharknado in the 3rd dimension.",
6.24091295598924E+17,negative,"I may not be much in this world, but I'll never be as awful as a 21-year-old who acts like they enjoy the musical stylings of Nirvana.",
6.24118174846427E+17,negative,"@Reuters Biafrans died on Wednesday bomb blast at Gombe in  Zoo ( Nigeria).We want to be free from this killing everyday by the BOKO HARAM.",
6.24184179232649E+17,negative,"The fact that there is a 3rd Sharknado is everything that is wrong with this world...   Lamer than my #LameJoke collection...   #Sharknado3",
6.24255549065044E+17,negative,"@filmystic don't question the monarchy, but look at its butthurtedness. Then, tomorrow, look! Baby pictures. Prince George and shit.",
6.24276304423223E+17,negative,"@ShabzRehman an Egyptian source which only says it's considered false. There have been videos also perpetuating Friday's Eid as wrong.",
6.24331634549092E+17,negative,"National Ice Cream day on Sunday and now it's National Hot Dog Day? Is the calendar trying to kill me???",
6.24371737426145E+17,negative,"In other news why the hell is tomorrow National Hot Dog Day....I don't even like hot dogs like that",
6.24426689930633E+17,negative,"Lightweight angry I didn't get a Hot Dog for National Hot Dog Day, will have to make up for it tomorrow lol",
6.24435780631401E+17,negative,"my iTunes is fucking up and isn't even letting me buy Calibraska so I'll definitely gift tomorrow or once I figure it out I'm sorry",
6.24501145772405E+17,negative,"Mehn..this Boko Haram is just like a cancer..,That said, iBelieve one day all this killings will end https://t.co/fVFTcM5YST",
6.24704158906589E+17,negative,"Hulk Hogan may be a real American but he's no longer a great American.",
6.24725563681288E+17,negative,"WWE you guys probably had worst than Hulk Hogan. May I remind you but didn't a wrestler name Chris Benoit kill himself and his family?",
6.24732244477768E+17,negative,"Just a quick note- Hulk Hogan was a bad wrestler anyway. C'mon now, the leg drop? Give me a break.  Back to real sports- Go Yankees!",
6.24767348172562E+17,negative,"No, you ppl on Twitter have proven how stupid you are with the Hulk Hogan thing, don't try pretending like you understand the 2nd amendment.",
6.24779858984477E+17,negative,"Sharknado may be the worst movie ever created",
6.24798229767561E+17,negative,"The day Taylor Swift and Hulk Hogan pay my bills, then I may actually give a fuck but till then.",
6.24844024059417E+17,negative,"I can't believe this is the 1st time Hulk Hogan has been called out for making a fool of himself. Anyone else notice that guy's entire life?",
6.24901442919268E+17,negative,"If Yakub hangs, it would prove Tiger Memon right. Pakistan's ISI will have the last laugh. http://t.co/N7rcGHUzUR",
6.24998009659654E+17,negative,"Last week Brock Lesnar attacked a car with an axe. Tomorrow @JimmyHavoc is going to attack a human with an axe... RIP Will Ospreay.",
6.25107526644797E+17,negative,"http://t.co/lJzmjZ47Nv Hulk Hogan hit rock bottom Friday when he was fired by WWE. The National Enquirer reported racist comments that Hogan",
6.25148691066663E+17,negative,"The WWE is less quick to forgive Hulk hogan, and severed all ties with him on Friday http://t.co/dQRKUdgUKQ",
6.25175030712807E+17,negative,"Upset that the publishing company is acting like Go Set a Watchman is a new book.. really it's just the 1st draft of To Kill a Mockingbird",
6.25205340343247E+17,negative,"@BeingSalmanKhan r you drunk?how is yakub innocent?1st time dissapointed by you",
6.25248514163917E+17,negative,"Hulk Hogan may be a liar, a pig, a cheat, a racist but he is NOT a pornstar!",
6.25283149203816E+17,negative,"Yakub funded 1993 bomb blast, so he is a criminal, but wht bhai said is hang tiger 1st who was d master mind of d blast! #SalmanStandsClear",
6.25312383947403E+17,negative,"@TaraReid    Sharknado without Tara Reid is just not Sharknado , might as well call it nonado if no April #AprilLives #Sharknado3",
6.25329888862474E+17,negative,"#SalmanBeingIgnorant Yakub's hanging may be shadowy but what concern is the people who actually planted the bomb got less punishment",
6.25404633633137E+17,negative,"@PritishNandy Yakub arranged funds for the blast,dats an equal crime. Ppl who loose their luvd ones knw d pain nd who dnt may god giv dem 1.",
6.25433960537985E+17,negative,"@GetWisdomDude  ....C'mon, EVERYBODY, it's time to boycott Dunkin' Donuts.........FUCK THIS CEO ASSHOLE! ...Come on, BOYCOTT DUNKIN' DONUTS!",
6.2549929894862E+17,negative,"Boko Haram suffered heavy losses on Sunday as Nigerian troops took down 20 insurgents Faljari, along the... http://t.co/2sLyUiTHLS",
6.2553874830696E+17,negative,"Regarding his Twitter, Hulk Hogan is not doing himself any favors by saying anything w/o running it through a good p.r. team and lawyer 1st.",
6.25577392975655E+17,negative,"Srinagar, July 27: According to sources, a young boy, aged sixteen had gone missing on Eid day under mysterious... http://t.co/H0LabHFR8P",
6.25592790567653E+17,negative,"@NaseerudinShah u supported Yakub.  Have guts to Show solidarity with #GurdaspurAttack victims ?  Remember cockroach from Wednesday?",
6.2566604895676E+17,negative,"David Cameron, George Osborne, Theresa May work with Rupert Murdoch and #NSA #GCHQ to blackmail EVERYONE. Let's prosecute these gangsters.",
6.25676017483555E+17,negative,"Hulk Hogan won't have a good day tomorrow when he realises everyone has been treating him like a world class cunt",
6.25696989112631E+17,negative,"OK, So Hulk Hogan may have took it a bit too far this time... http://t.co/QsF0JBbSfE",
6.25710511867347E+17,negative,"From Boko Haram to the Black Sash - The Numbers Issue of Monday Monthly is out. http://t.co/uXFMrAoowL http://t.co/nFSyvFlDzZ",
6.25759296198816E+17,negative,"Fierce fighting erupts between Chadian army and Boko Haram: Heavy fighting pitted the Chadian army on Monday a... http://t.co/N1AK3Z7C9J",
6.25805683703874E+17,negative,"Hulk Hogan hates black people??? Stop sitting out in the sun to look like me# makeupyourmind",
6.258232215651E+17,negative,"Ambrose vs. Big Show? You people are wasting Dean Ambrose. Just when Monday gets good, Big Show &amp; Taker, make me change the channel. #RAW",
6.25832019164008E+17,negative,"I'd ask I anyone wants these issues of Rolling Stone from the mid-'00, but c'mon... There's nothing worth saving here. It's all kindling.",
6.2594428650104E+17,negative,"Kurian Joseph, who raised stupid doubts about modi's good friday meet, now questions about yakub's death penalty.Some ppl never learn",
6.26016360095617E+17,negative,"@dmnqpvt Hartzel and I are planning to watch Ant-Man tomorrow at SM Pala-pala but the problem is that it's only available in 3D",
6.26071559808004E+17,negative,"If v leave Yakub today, tomorrow again he ll kill 257 innocent people. What kind of justice,is it?#YakubDebate",
6.26134321015841E+17,negative,"Hulk Hogan Retweets a Blaring Statement About President Obama and the N-Word (But, Hulk is a BITCH!)  http://t.co/7x2Iwnxe8M via @ijreview",
6.26206832927842E+17,negative,"Sorry gang, 2nd Act of Ant-Man just kills my buzz. SO BORING and the writing is REALLY bad. I'm hoping this stuff wasn't in Wright's script.",
6.26225057401074E+17,negative,"If you're seeing the weekend instead of Paul McCartney at lolla Friday I am judging the fuck out of you.",
6.26277632666141E+17,negative,"Victims are late.. with Mukul Rohtagi there is no chance that Yakub will be Hanged on 31st..",
6.26328396037947E+17,negative,"Yakub should be hanged to death tomorrow the Mumbai's culprid else will oppose it by following a black day",
6.26346461446345E+17,negative,"Live:Supreme Court approved the death warrant,Yakub will be hanged tomorrow at 7 am in Nagpur Jail@PranabMukherjee@PMNarendraModi",
6.2635383119915E+17,negative,"@5Forty3 the way MSM and leftists are crying for Yakub, ppl may mistake him as some son-of-soil patriot sacrificing himself for nation",
6.2638209597209E+17,negative,"@NeelakshiGswm @kavita_krishnan Kaash  she will commit suicide if yakub will be hanged tomorrow '' DOUBLE BONUS"" wow",
6.26392741077889E+17,negative,"if Yakub had faith in Indian Judicial System that he came back, why did he blow up people in Mar-93 as justice for riot victims?",
6.26400303265399E+17,negative,"Do not miss the point. Today it is for Yakub. Tomorrow the candles will burn for rapists on death row. These same feminists will light them.",
6.26413175815012E+17,negative,"@Flipkart @MotorolaIndia Flipkart isn't letting me exchange my Moto G 2nd gen mobile. They are cancelling my orders. You just lost a buyer.",
6.26422301928526E+17,negative,"Yakub meman    Going to hang the credibility of Indian judiciary tomorrow. Rules for mercy and humqnity not for rope.",
6.26431375344665E+17,negative,"Worse ! Yakub was the polished thinktank CEO, Tiger was the roughneck shop-floor-Foreman of this evil-enterprise !  https://t.co/o3Bd4HrluE",
6.264341641542E+17,negative,"#YakubVerdict: my 11yr old exclaimed, tomorrow will be the worst birthday for Yakub but his 1st bday was worst for the country! Makes sense",
6.26440966287667E+17,negative,"@tehseenp I just can't believe ppl like you exist, why don't u and Yakub just elope to Pakistan.https://t.co/9V4LKjh2Wb",
6.26444746899075E+17,negative,"Spare me the nuances, Yakub is certainly not innocent. Rarest of the rare case? May be! #YakubToHang",
6.26454318644884E+17,negative,"Why is Stone Cold on the cover of #WWE2K16? He's hardly ever on anymore. Seth Rollins would be better. This may declare a no buy for me!",
6.26459184167457E+17,negative,"Yakub's hanging may have created a fear in the minds of the terrorists, but it hasn't created any difference in our country",
6.26461610668769E+17,negative,"I don't have Faith on  constitution.Sorry to Yakub's family.. May God bless Yakub's soul with rest and peace in heaven.Hang rapist first..",
6.26475868034957E+17,negative,"And even after all the petitions, all the hearings, someone will say tomorrow that Yakub didn't get a fair trial.",
6.26526540243857E+17,negative,"Like Hulk Hogan more now. Don't need to boycott WWE either, I already boycott BS. Shame he may be purged from prestigious fake wrestling HOF",
6.26568917767426E+17,negative,"They may have ditched Hulk Hogan but the WWE still stink: http://t.co/F2SQ5ADNtd http://t.co/Kz1up2mlvC",
6.26593806318604E+17,negative,"News channels should stop telecasting the Yakub's news. It may lead 2 communal disturbance. Rather they can cover Abdul Kalam's last journey",
6.26620057024528E+17,negative,"Tomorrow they will discuss #YakubHanged after their Friday prayer. Bad part is 100s of youth will get inspired to be the next Yakub.",
6.26644595045089E+17,negative,"You mean I have wait until SHARKNADO 4 to know what happened to April?! This is bullcrap! Bullcrap I tell you! Ahhhh!!! #Sharknado3",
6.26691832114606E+17,negative,"One may argue if hanging Yakub was right or wrong. But the people who are trying to portray him as a communal hero are purely anti-national",
6.26720970313601E+17,negative,"All those who petitioned for stopping Yakub's hanging , may hang themselves ...This would be the best  ""Shraddhanjali"" to him",
6.26744219848147E+17,negative,"Yakub meets destiny chosen by himself. For the killers waiting may be longer the destination will be the same!!!!",
6.26762687679083E+17,negative,"Boko Haram Slits Throats Of 10 Fishermen Near Lake Chad: Boko Haram insurgents on Monday slit the throats of t... http://t.co/UT8RkIOnjB",
6.26823557830455E+17,negative,"To whom it may concern, Paper Towns is on the stupidest movies I have ever seen, don't see it, for real",
6.26861866418111E+17,negative,"John Kasich thinks the Roots are ""offensive"" http://t.co/TTOZGoLMvM",
6.26910410176864E+17,negative,"Chuck Norris was born of the Greek gods Ares and Hermes in a grand session of buttsecks that may never be equaled.",
6.26933419373687E+17,negative,"soo flylo x the weeknd x kaskade x Paul McCartney all at the same time tomorrow is still pretty fucked up",
6.26977509947519E+17,negative,"@ShekharGupta Media did sympathize with Yakub n help in producing many young Yakubs in India. But you guys claim u r 4th pillar.bloody shame",
6.27002853375148E+17,negative,"@timesofindia  it was deplorable to say the least of you to dedicate almost 3 pages to Yakub &amp; ironically Mr. Kalam on 5th page. SAD day",
6.2713328210323E+17,negative,"Not happy that I'm working through the advance screening tomorrow, so still have to wait OVER TWO WEEKS to see Paper Towns #wallofcow",
6.27187474599535E+17,negative,"You may oppose death penalty...you may demand justice for riot victims but none of this makes Yakub an innocent bystander.Stop this nonsense",
6.27260196277088E+17,negative,"Nah. 1st Hulk Hogan is an open bigot, 2nd Meek Mill trashed the Undertaker music, and now another legend has died. https://t.co/I9C3ZiBbWa",
6.27408705483485E+17,negative,"@Swamy39 I 2nd your word 'PRESTITUTE' for our press, the way they covered Yakub case vs Ntnl Hero Kalam #shame @ravishndtv @dibang @BDUTT",
6.27468191040549E+17,negative,"Hulk Hogan picked the wrong time to be an ass the 1st class of WWE wrestlers are dying off like flies around a zapper #RIPRoddyPiper",
6.27543776005788E+17,negative,"Daring Jrn'sm yes @arunjaitley fumbled @sardesairajdeep is not with Yakub or agst Babu/may but for all mass killers  https://t.co/eYzXZ0pX54",
6.27567486104252E+17,negative,"Leftist communists want it rewritten to show Yakub as an innocent saviour unlike what was originally written!   https://t.co/upxML7XfCg",
6.27656690104558E+17,negative,"The march of ISIS seems to have begun in India with Yakub's funeral. They want to wave off murder of 257 on mere repentance?",
6.27749942258455E+17,negative,"Mullah Omar inspired terrorists like Boko Haram who use girls as sex slaves. If hell exists, may he rot in it forever http://t.co/eGxtPf8m6k",
6.27781969603072E+17,negative,"Buhari has shifted his campaign promise on Boko Haram. Now claims he will end BH by December instead of 2months. Nigerians have been scammed",
6.27871833438581E+17,negative,"John Kasich applied all the rote Republican dogma until he found out he couldn't govern that way. He may be the GOP voice in the wilderness.",
6.27900422519435E+17,negative,"#theFrontPage If the presidency has given a December target to eradicate Boko Haram, it's realistic if they target their top leaders @je_mc2",
6.27921598046024E+17,negative,"Nigeria air strikes kill 'large number' of Boko Haram: Abuja (AFP) - Nigeria said Sunday it had carried out ai... http://t.co/Nb5NXcCyC3",
6.27934303280853E+17,negative,"Kris Bryant left today's game in the 5th after head first slide into 2nd. Yikes.",
6.27961117428609E+17,negative,"All these talkatives sef....  Shey you don clear your sef from the Boko Haram mess?  Aproko https://t.co/OiYP5ZPFca",
6.28031945117696E+17,negative,"They finished with 61 total wins. That was the 2nd worst record in MLB, leading to the selection of Kris Bryant in the 2013 Draft",
6.28130764056609E+17,negative,"TL;DR: I'm literally the 2nd biggest piece of shit in Africa right now next to Boko Haram.",
6.28242689159471E+17,negative,"The leader of Boko Haram sect, Abubakar Shekau is missing in a new video released by the sect today August 3rd.... http://t.co/6BXiIU6r8L",
6.28276070815539E+17,negative,"@pastorbrady Father God, the ravages of Boko Haram have got to be brought to an end. May Your mighty Hand seal their fate and bring peace.",
6.28335336167449E+17,negative,"Muslims, you're so good at marching against religious persecution why don't you go to Syria and March for the Christian's. Show your honesty",
6.28358527837278E+17,negative,"Correa.  Damn phone still autocorrecting from the Rousey fight Saturday.",
6.28364546193904E+17,negative,"I say it every monday wen i watch raw n ill say it again i HATE seth rollins",
6.28474557909832E+17,negative,"That Muslims flock from around the world to join ISIS is not surprising. We may not consider their actions great, but they assuredly do.",
6.28603186274767E+17,negative,"Rolling Stone ranks the Bonds http://t.co/RsJsrwHRiV sooo much wrong with this list but Die Another Day 10th? REALLY?",
6.2867957605562E+17,negative,"Sorry but on September 12 I will be watching the Oklahoma Tennessee game not Floyd Mayweather hugging someone for an hour.",
6.28703467553616E+17,negative,"Ha! @jimmy_dore almost made it through the 1st hour w/o making a stupid comment about Muslims or kissing Chomsky's ass - Almost! | #TYTLive",
6.28736383771742E+17,negative,"FOX NEWS screwed Rick Perry. NBC/WSJ poll left out by FOX so John Kasich would get the 10th spot in the debate. FOX NEWS? NO! FOX CROOKS!",
6.28762384413409E+17,negative,"jason aldean just said to have a great weekend on tuesday night. what the fuck, not cool dawg.",
6.28902638034137E+17,negative,"Am I the only one who doesn't care that Floyd Mayweather is fighting again on September 12th against Andre Berto.... http://t.co/JvyDzH7ufo",
6.28954009445995E+17,negative,"@RajivMessage Was this media mafia behind the fact that Yakub got front page coverage when Lt respected Kalam was on 3rd or even 5th page",
6.28975186402882E+17,negative,"@ULTMMA Cyborg did nothing (for lack of a better term) to progress WMMA and now suddenly the narrative is Rousey's ducking her? C'mon.",
6.29070060661961E+17,negative,"@LenKasper could you and JD comment on what it may take to get Kris Bryant out of his current batting funk?",
6.29089593548145E+17,negative,"@UFCTonight Replace Rousey v. Tate III and add Rousey v. Chris Justino, all due respect, I don't want to see Tate get beat for a 3rd time.",
6.29112051839971E+17,negative,"very bold of CNN to show the Hulk Hogan sex tape during the GOP debate tomorrow...at least we can see disappointing dicks on 2 channels now",
6.29268678844887E+17,negative,"@flipkartsupport Still waiting for the replacement MOTO G to reach me. So much grief! One week after the 1st product crashes still waiting.",
6.29402854751474E+17,negative,"@Starbucks your employees at 6th and 14th in NYC need an attitude adjustment, going across the street to Dunkin where they won't be rude",
6.29424709726122E+17,negative,"@POTUS  you bring all kids of MUSLIMS here to the USA but the Christians being slaughtered by Isis YOU leave to die!! MAY GOD FORGIVE YOU!!",
6.29468674613588E+17,negative,"Harper trying to kiss up to Muslims now, after all the anti-Islam rhetoric during C51. I may throw up in my mouth a little.",
6.29481336089133E+17,negative,"@SaifQuadri who knows, Hulk Hogan may run, according to his Facebook. Because he can't keep his mouth shut.",
6.2949520654343E+17,negative,"And then there are those who made a case for Yakub's innocence or his possible reform if he wasn't hanged. https://t.co/F5xCcurVqz",
6.29503262790521E+17,negative,"Tiger Memon rang up family on July 30 before Yakub's hanging: Instead of grieving for his brother who was about to die, Tiger was  ta...",
6.29530754939097E+17,negative,"Death threat to Justice Dipak Misra who refused Yakub's mercy petition""irrespective of the protection you may avail, we will eliminate you.""",
6.29544711779283E+17,negative,"So Yakub's wife was lying when she said we know nothing about Tiger Memon.  http://t.co/gfz3Ykfqtg",
6.29568127378964E+17,negative,"Tiger Memon rang up family on July 30 before Yakub's hanging; told his mother that he will take revenge #CowardTigerMemon",
6.29614377860223E+17,negative,"@TshavhuThibe_ it's horrible, complete fail compared to the 1st movie. Rather watch Ant-man or Entourage.",
6.29683226223727E+17,negative,"Sara McMann i delusional.. She says the 3rd Tate fight makes but then wants a rematch herself. UFC won't waste a Rousey fight on McMann",
6.29706409077285E+17,negative,"@ArmyZhope but then I was like she may like Kpop so I take the chance and told her she was like : are they all CHINESE I dont like them",
6.29731323700052E+17,negative,"If frank ocean doesn't realize his album by July 45 I'm going to kill myself",
6.29798270752047E+17,negative,"Good grief Big Brother, can't you get a handle on the ants yet? Every season...ants. C'mon, fix the problem. #BB17",
6.29839360700101E+17,negative,"@victoryseriesHD I will make Dua and Keep you all in my Mind. May Allah have Mercy on all Mujahidin and Muslims and destroy Kuffar AMIN!!!",
6.29866206217011E+17,negative,"Yeah, we may pay our fighters 0.01% of what you make but they sure as fuck would beat your ass! - UFC response to Floyd Mayweather",
6.29894191800193E+17,negative,"@boxingfannews Stop Paying For Floyd Mayweather's PayPer Views this Berto Fight is a joke Don't Buy the Fight then he may fight Top guys",
6.29944236918579E+17,negative,"@Arachnera I may hate Naruto because it's terrible, but I am going to see Boruto.",
6.30059090840961E+17,negative,"My bad let me fixate Y'all may be Muslims but you're not practicing Muslims",
6.30093205497905E+17,negative,"@SaraBareilles So, you didn't show up at Zac Brown Band last night. :( If you are there tonight or tomorrow, then...well...we're in a fight",
6.30129589432353E+17,negative,"I sat down two men today and all they could talk about was how nasty Caitlyn Jenner, i found their sexuality even more disgusting than hers",
6.30186387929633E+17,negative,"@CollectorCorps Hi corps I ordered two boxes of Ant-man on July  23rd and I haven't received anything not even a email. I emailed you guys.",
6.30221697447129E+17,negative,"Floyd Mayweather may be the most arrogant human being on the planet but that nigga rich af",
6.30270736800727E+17,negative,"#NewsTraders are major reason for tarnishing the image of islam and Muslims today in the world... May Allah curse upon them...",
6.30358372517151E+17,negative,"Miley Cyrus Trashes Taylor Swift: What a Bad Role Model!:  Taylor Swift may have written ""Bad Blood"" about Ka... http://t.co/QcesQxUNPK",
6.30376043086541E+17,negative,"If you really think Rousey can be Mayweather I cannot take you serious at all.... This is a MAN fighting a WOMAN c'mon now",
6.30392391585935E+17,negative,"Oh how I love the irony of Muslims, it's a concept they just can't quite grasp! https://t.co/5rH1fSGybX",
6.30446984298648E+17,negative,"how is it August 9th and Frank Ocean still hasn't dropped his album",
6.30470515833086E+17,negative,"So sad to hear about about Frank Gifford...May he rest in peace...",
6.30498930590003E+17,negative,"When I'm soaring on Sunday afternoon, I learn Frank Gifford--one of my faves on the field and inside the broadcast booth--has died.",
6.3051021317564E+17,negative,"Frank was the anchorman. I have already missed Frank Gifford for a long time. I feel more sorrow about it now.  https://t.co/U8XNLAZvzA",
6.3053096282096E+17,negative,"@KathieLGifford So sorry for the loss of your beloved husband and father of your kids. May you see him again in heaven. RIP Frank Gifford.",
6.30555352208142E+17,negative,"Can't find a ride to Jason Aldean Thursday so looks like I'm not going",
6.30591072696074E+17,negative,"So Carly Fiorina is going to crash and burn. @conserphilosofy  #WakeUpAmerica ....NEXT... http://t.co/OuK0O6mR1B",
6.30662995752808E+17,negative,"Why the hell did Audrey from Big Brother show up on my Facebooks people you may know",
6.30680762132615E+17,negative,"It's a busy Monday. Dangerously hot. NFL legend Frank Gifford dies, and more violence in Ferguson, Mo. We are on the air now. #WakeUpWith11",
6.30726409099424E+17,negative,"Fail: Philly Daily News with the 2nd worse possible Frank Gifford death photo http://t.co/VxJjPzN51O v http://t.co/J12bmaD8oT",
6.30758860219916E+17,negative,"http://t.co/hxwH1eenRr Trump at it again, this time the target fellow candidate Carly Fiorina",
6.30773150708539E+17,negative,"@khawarijwitness @abasir201jab May Allah disgrace you you little fool. You share info on Muslims like this?",
