['6.21062362859184E+17', 'positive', 'National Ice Cream day is Sunday July 19th! We are ready to celebrate it on Thursday!!   We will be treating the... http://t.co/sIHzeE8ZBp']
['6.21077777287135E+17', 'positive', "Don't have plans for National Ice Cream Day this Sunday? Well, now you do! Come celebrate by getting a Dole Whip... http://t.co/SKCYewlguZ"]
['6.21149890161308E+17', 'positive', "K-Rod is just trying to set up Ryan Braun for a walk off grand slam in the 9th. He's all about making his teammates look good. #selfless"]
['6.21160565923123E+17', 'positive', 'Ryan Braun with a 9th inning Triple in the All-Star Game! Doing his part to get the #Brewers homefield adv--nevermind.']
['6.21227549805429E+17', 'positive', "This may be the coolest thing on the 'net. Def my favorite. &gt; Soul Train - Papa Was A Rolling Stone https://t.co/O9ib4Ylm7z via @YouTube"]
['6.21299438313566E+17', 'positive', 'Congratulations to Olivia Jordan, who won Miss USA on Sunday!!  Olivia worked with us for several years while at... http://t.co/ahIJneVBx9']
['6.21326803148259E+17', 'positive', "@BaekDoXiuHun Hi! My bias is KAI bc he stole my heart the 1st tym I saw him in Growl. He is my 1st love in KPOP &amp; it's not changing til now"]
['6.21369373270405E+17', 'positive', "Go Set a Watchman's UK sales top 100,000 in one day | Books | @GuardianBooks http://t.co/zUrMoNRHKk"]
['6.21371407897895E+17', 'positive', 'With flashes of flesh and impressive resumes, Miss USA was crowned Sunday, after the pageant was shunned by major networks following']
['6.21389762570637E+17', 'positive', 'Sunday is National Ice Cream Day! Take the CapeFLYER to get your ice cream fix! @4SeasIceCream @Katiesicecream http://t.co/IuBDkP0PIo']
['6.21446934130258E+17', 'positive', "In #Toronto for the #PanAmGames?  Wanna party Gangnam Style with 100's of Kpop fans? See you Friday night. https://t.co/6bv2MA8YQS  #PanAm"]
['6.21498706928501E+17', 'positive', "I can't wait to go home this weekend, relax, see my pets, eat homemade food and read Go Set a Watchman. Is it Friday yet?"]
['6.2153965008821E+17', 'positive', '@robotovee yeah i still remember their HQ at Hongdae. So small. So happy that they r the 3rd largest company in Kpop now']
['6.21584718140715E+17', 'positive', "Pre-Oder Available For Calibraska on July 24!! I'll order it right a way as well should everyone else! #CalibraskaEP"]
['6.21671339569599E+17', 'positive', "So I got the job at Dunkin and I'm leaving for Cali Wednesday"]
['6.21677530337157E+17', 'positive', 'Wonder how it feels like to be Paul McCartney. Like on throw back Thursday does he look back and marvel at the time he was a Beatle?']
['6.21704956769358E+17', 'positive', 'Another Iron Maiden beer out? This may mean another review is on the way']
['6.21728532629221E+17', 'positive', 'This Sunday is National Ice Cream Day! Celebrate it by making some delicious homemade... http://t.co/klTNbWWI4F http://t.co/6gyr8kEeDM']
['6.21762070619492E+17', 'positive', 'lacis logic: gets 3rd and 4th ear holes pierced on the day she has a dunkin shift  (: (:']
['6.21775272619209E+17', 'positive', 'We like to have some fun at our community. Come to the pool on July 23rd, 2-3pm, to celebrate National Hot Dog Day! http://t.co/LOcPxmpSfc']
['6.21808920114278E+17', 'positive', "FYI Philly's top spots to celebrate National Ice Cream Day: July 19th is National Ice Cream Day and the Philad... http://t.co/CRWHzQyHos"]
['6.21876089095352E+17', 'positive', "So Calibraska which be fully released on the 24th! A whole week earlier, aren't we lucky!"]
['6.21901517910454E+17', 'positive', "Not An Apology and Calibraska both come out on the 24th. I'm so excited @JackJackJohnson @jackgilinsky @BeaMiller"]
['6.21973173551153E+17', 'positive', "@RandyOrton can't wait for sunday at #Battleground randy orton is going to distroy sheamus."]
['6.21986234102059E+17', 'positive', "Ian McKellen reciting Taylor Swift's Bad Blood lyrics is just amazing http://t.co/gMuVqsJtmS http://t.co/uySOzoXppR"]
['6.22002981874074E+17', 'positive', '#EidMubarak ,May Allah Purify the souls of the victims of Insurgency and Aid us with necessary strength to fight Boko Haram @Gidi_Traffic']
['6.2203149614517E+17', 'positive', 'This Sunday is National Ice Cream Day! We will be offering free gelato on the patio all Day! Flavors include... http://t.co/WRFYqaNwH0']
['6.22043103747183E+17', 'positive', "Did you know Sunday is National Ice Cream Day? What's your favorite flavor? http://t.co/U9mgaUQXR9"]
['6.22050099519209E+17', 'positive', 'Carvel Ice Cream is celebrating National Ice Cream Day, Sunday, July 19, with buy one, get one soft serve ones.... http://t.co/waAvWSE9dX']
['6.22056991691801E+17', 'positive', 'National Ice Cream Day is this Sunday. Be prepared to stay healthy with this delicious 3-ingredient recipe. http://t.co/3wa3pRgWld']
['6.2205794041806E+17', 'positive', "@TyleKurner That's the 4th best single. Though I'll admit that Bad Blood needs a combo of the remix &amp; album version bc apart, they're weaker"]
['6.2205962624727E+17', 'positive', "Sunday is National Ice Cream Day. How could you miss that? Here's some food inspiration from @JinjuuLDN http://t.co/m6tSkqY5mE"]
['6.220662566661E+17', 'positive', "How about a little Facebook Fun Friday! Like this post for a chance to win a $10 gift card to Dunkin' Donuts.... http://t.co/qcZKO1xbFb"]
['6.22075910095815E+17', 'positive', 'Your Pie Greenville is celebrating National Ice Cream Day this Sunday by offering free gelato! Make sure you stop... http://t.co/0lgu9l8AA7']
['6.22082082995634E+17', 'positive', "Sunday is National Ice Cream Day. BUT ... we think it's fine to celebrate early. http://t.co/RAzfE30PAJ"]
['6.2208976636912E+17', 'positive', "The husband of one of our Associate Producers just made Rolling Stone's list of Top Ten Bands to Watch! http://t.co/Z67xLxzPUK #music #film"]
['6.22097967370097E+17', 'positive', "Did you know - this Sunday is National Ice Cream Day! To celebrate, I'll be tucking in to my favourite ice cream,... http://t.co/5HiUkLH4ey"]
['6.22103728728879E+17', 'positive', "Happy (almost) National Ice Cream Day! We're running a #FlavorFaceoff -may the best flavor win http://t.co/TSnRGB4ScW http://t.co/nNTKiGDQuV"]
['6.22111606135243E+17', 'positive', "@SwanSauce  Sunday is going to be a good day for you. It's National Ice Cream Day!"]
['6.22115272183444E+17', 'positive', 'T.G.I.F.: National Hot Dog Day is Saturday, July 18th.  Where to find the best hot dog in Orlando?  Stop by Hot... http://t.co/DAeKtq0yLi']
['6.22117503125336E+17', 'positive', "Sunday is National Ice Cream Day, here's a sweet treat you can make at home http://t.co/IIbvqxGFMe http://t.co/vw7jzMQbCn"]
['6.22119071186874E+17', 'positive', 'Sunday is National Ice Cream Day! Get your favorite scoop this weekend &amp; enjoy the nice weather! #FunFactFriday #SundaySundae #HappyFriday']
['6.22130037286916E+17', 'positive', "Here's a list of every place you can get free ice cream for National Ice Cream Day this Sunday! http://t.co/0x3OSeqZnR"]
['6.2213691613005E+17', 'positive', "On Sunday, when it's HOT &amp; also National Ice Cream Day, we'll have homemade ice cream! Try an ice cream sandwich,... http://t.co/GEar20suHd"]
['6.22152106573742E+17', 'positive', "National Ice Cream Day is July 19, and to 'top it off' we're offering 25% off all our ice cream toppings! http://t.co/OqiaYn24ht"]
['6.22156783922975E+17', 'positive', 'National Ice Cream Day is Sunday! Celebrate with organic ice cream from Three Twins! ONLY $3.59/pint! #sanfrancisco http://t.co/6JsLFrki6W']
['6.22165174510731E+17', 'positive', 'This Sunday is National Ice Cream Day. Do you have a favorite ice cream book? http://t.co/8dioD291yu']
['6.22179911587906E+17', 'positive', "Apparently it's National Ice Cream Day on Sunday. You better believe that's all I'm going to eat all day long."]
['6.22183126605808E+17', 'positive', 'National Ice Cream Day will hit the country this Sunday; several local #icecream spots plan on making it a #sweet one http://t.co/s0SA6dxQeS']
['6.22215530112516E+17', 'positive', "Watching @Collin_McHugh make Josh Hamilton whiff is a wonderful, wonderful thing. C'mon @astros. http://t.co/pLTDsHVKAL"]
['6.22223942405624E+17', 'positive', "Thank so much for joining me tonight! Have an excellent weekend and I'll see you Monday! Iron Maiden ~Misty~... http://t.co/3hoLmtYTdx"]
['6.22284713617535E+17', 'positive', 'Ronda Rousey gave serial woman-beater Floyd Mayweather a verbal TKO on the ESPYs red carpet Wednesday night. http://t.co/XErELkrodR']
['6.22360471224631E+17', 'positive', "Have you read Go Set a Watchman, yet? It's well worth a read! Come chat about it with us on the 29th at 7pm in our 1st book club! #aberdeen"]
['6.22399189251551E+17', 'positive', "Your weekend just got a whole lot sweeter ~ today is National Ice Cream Day. C'mon downtown #GenevaIL for the BEST! http://t.co/3Smjjic4ms"]
['6.22411783773536E+17', 'positive', 'Since Sunday is National Ice Cream Day, we wanted to give you the scoop on some of our favorite places near our resort destinations:...']
['6.2241405256484E+17', 'positive', "Seriously though, you guys have National Ice Cream Day? That's soooo Coool https://t.co/jm9WzImKhe"]
['6.22415173228216E+17', 'positive', 'National Ice Cream Day Arrives on July 19 with These Shops Giving Out Free Ice Cream http://t.co/WEqal92r9k']
['6.22430870297653E+17', 'positive', 'How about some good news for Saturday morning: Ice Cream FREEBIES, Campbell! Happy National Ice Cream Day! http://t.co/JQ9Z0IUpfc']
['6.22436668025504E+17', 'positive', "It's National Ice Cream Day on Sunday, July 19. Get the ice cream scoop.  http://t.co/S6yXXQHzHk #nationalicecreamday"]
['6.22438941887631E+17', 'positive', "Tomorrow is National Ice Cream Day! Here's every place you can get free ice cream: https://t.co/IAkiZSiy1N http://t.co/RHXWAg32Pl"]
['6.22445669752656E+17', 'positive', 'I hung out with Paul McCartney last night!!! It may or may not have been while I was sleeping and dreaming about it.']
['6.22447951722467E+17', 'positive', "Don't let sensitive teeth keep you from enjoying National Ice Cream Day - Sunday, July 19! Learn more here.. http://t.co/NCin0DJUlc"]
['6.22457997411795E+17', 'positive', "@lovee_nothing We're actually going to the KPOP store on tuesday... xD"]
['6.22462423140803E+17', 'positive', 'Tomorrow, Sunday July 19th is National Ice Cream Day!  After careful thought we decided to make a fresh peach... http://t.co/VSLLJn35yl']
['6.22469422075281E+17', 'positive', "Sunday 7/19 is National Ice Cream Day and we're celebrating with  $1 Vanilla cones! Come on by 4th &amp; Osuna Sunday from 12 to 5."]
['6.22470520596996E+17', 'positive', 'Literally planning to go to the movies just so I can see the dell commercial and scream ITS JACK AND JACK! BUY CALIBRASKA ON THE 24TH!!']
['6.22500127962493E+17', 'positive', 'Sunday (tomorrow) is National Ice Cream Day and have we got a gift for you!   Join us for an ice cream sundae and... http://t.co/QJYmAc0c7T']
['6.22506404688101E+17', 'positive', 'TOMORROW!!!! Where to Get FREE ICE CREAM on National Ice Cream Day - Sunday July 19th!!  Comment if you know of... http://t.co/ldodqlx8Jz']
['6.22513583436337E+17', 'positive', "Good to know i'll be sharing my birthday with National Ice Cream Day tomorrow"]
['6.22526359148098E+17', 'positive', "Tomorrow is going to be the best day to celebrate National Ice Cream Day at Murray's! http://t.co/pQ6T3tTQHL"]
['6.22531913400488E+17', 'positive', 'Tomorrow is National Ice Cream Day!  Treat yourself with Homemade ice cream @TheSweetHouse1 #rowlett#icecream#sweets http://t.co/AvRmdNpdeF']
['6.22539654638752E+17', 'positive', "Gotta have a Callahan's Hot Dog Thursday for National Hot Dog Day with all the trimmings Fries or Onion Rings and Root Beer."]
['6.22545166809854E+17', 'positive', 'July 19th is National Ice Cream Day. Ice cream typically contains vitamins A, which is very important for the... http://t.co/KSXTu69T9T']
['6.2254688172236E+17', 'positive', '@SI_MaggieGray TKaMB is her favorite book and Atticus is (was) her favorite literary character. I hear Comes a Watchman was the 1st book']
['6.22547920827462E+17', 'positive', "Thanks to Ryan Braun's defense, catch and guns down runner at home, Brewers get out of 1st down 3. Was 3-0 with bases loaded and no out!"]
['6.22565332138488E+17', 'positive', 'Over the next few years, George Osborne might not be Mr Popular, but he may be Mr Right http://t.co/P7DArj9kyj http://t.co/fe0IlXzA0l']
['6.22571257356136E+17', 'positive', 'Tomorrow is National Ice Cream Day. I will celebrate all day.']
['6.22584741351428E+17', 'positive', 'Tomorrow is the big day!! Happy National Ice Cream Day! #icecreamday http://t.co/GqGIotqVHE']
['6.22586166718636E+17', 'positive', 'Tomorrow is National Ice Cream Day. Do what you will with this knowledge. I probs gonna eat some ice cream.']
['6.22590683363217E+17', 'positive', "Tomorrow is National Ice Cream Day... don't you wish you had this adorable banner to celebrate?? https://t.co/lTL0gdbl53"]
['6.22593694579823E+17', 'positive', 'And Josh Hamilton. Really this whole team right now. Incredible. Get punched in the mouth in the 8th and then do this. Awesome.']
['6.22607930609791E+17', 'positive', 'Sunday is National Ice Cream Day. To celebrate, the following retailers are offering some pretty sweet deals. http://t.co/ONws88EOUK']
['6.22622913867444E+17', 'positive', 'Good Sunday morning...and welcome to National Ice Cream Day!  Warren says there is a lot to talk about between 6 &amp; 8. http://t.co/cf3n1nvPOg']
['6.22679363926921E+17', 'positive', "Close your eyes and I'll kiss you, Tomorrow I'll miss you.Paul McCartney"]
['6.22723730293322E+17', 'positive', "Enjoy a sundae on this Sunday, it's National Ice Cream Day! Make your own all-natural w/ fresh fruits! #icecreamday http://t.co/LKG5opRmlI"]
['6.22734154262782E+17', 'positive', 'National Hot Dog Day on Thursday?  Come at me you muthas!']
['6.22760306582889E+17', 'positive', "In case you need any ideas for National Ice Cream Day on Monday, we're just gonna put this picture riiiiiiight here. http://t.co/J7tsLUQs2c"]
['6.22761518065713E+17', 'positive', "Just little old me in the paper today! Here's the Scoop: Sunday is National Ice Cream Day http://t.co/1ka8S45mPK via @usatodaycollege"]
['6.22765623836324E+17', 'positive', "July 19th is National Ice Cream Day When you get the urge for a snack on a hot, humid summer night, what's (cont) http://t.co/CU1ZT8jS54"]
['6.2277313599837E+17', 'positive', "Very excited about this Tuesday night @MotorCycleNight free iced coffee and smoothies courtesy of Dunkin' Donuts will be there set up."]
['6.22775769010471E+17', 'positive', "It's sweet tooth Sunday! National Ice Cream Day is July 19th! Top your favorite dessert with a scoop! #Indulge http://t.co/3EJ1olc8Cc"]
['6.2278043764829E+17', 'positive', 'Today is National Ice Cream Day, healthy and refreshing!! Come and enjoy this day with us!! Have a great Sunday! http://t.co/Hr8W5jTc9K']
['6.22798222524838E+17', 'positive', 'July 19th is National Ice Cream Day, are you going to celebrate with your favorite flavor? #therealhungergames #yummy http://t.co/HYuoOA7Uw9']
['6.22803362568745E+17', 'positive', "Wondering exactly how crowded Ghirardelli's is going to be today, being National Ice Cream Day and all. Over 4th of July w/e it was a zoo."]
['6.22808788823843E+17', 'positive', 'Paul dunne joint 1st in open. Brilliant golf from the amateur. #TheOpenChampionship']
['6.2281131361452E+17', 'positive', "It's National Ice Cream Day? I may have to do something about that..."]
['6.22813828468863E+17', 'positive', 'July 19th is National Ice Cream Day. It is a good day to cool down with a tasty treat.']
['6.22814667434512E+17', 'positive', 'Would be amazing to see Paul Dunne go out and win the famous Claret Jug tomorrow !!!']
['6.22815213415305E+17', 'positive', 'Paul Dunne is playing lights out today at @TheOpen, it would be awesome to see an amateur in contention coming down the stretch tomorrow']
['6.22816269474111E+17', 'positive', 'Paul dunne holding his own. Exciting day of golf planned for tomorrow #TheOpen2015']
['6.2281731367952E+17', 'positive', 'Good going Paul Dunne #BritishOpen  #Amateur ... Tied for lead and on 18th']
['6.22818172173947E+17', 'positive', "Isn't it remarkable how well Paul Dunne is handling this lead #TheOpen2015 some leaderboard for tomorrow http://t.co/h4LSp6nODm"]
['6.22818645090111E+17', 'positive', 'Fair play to Paul Dunne....mighty three rounds of golf.. lets hope he is in the last group tomorrow!!']
['6.22818736882348E+17', 'positive', "Wow. Paul Dunne!! Great job kid! Hope he can stay in it tomorrow and show these pros how it's, dare I say, Dunne?! @TheOpen #TheOpen2015"]
['6.22818845212983E+17', 'positive', "Unbelievable stuff from Paul Dunne. Hopefully he can repeat it tomorrow, either way it's an heroic performance."]
['6.22819095587779E+17', 'positive', 'Hats off to Paul Dunne there, played some great Golf today, deserves to be in the final grouping tomorrow. #TheOpen2015']
['6.22819190727144E+17', 'positive', 'Massive reception for Paul Dunne on the packed 18th. Such a mature and composed head on such young shoulders. Great round of 66. #bbcgolf']
['6.22819306913579E+17', 'positive', 'And as it stands the amateur Paul Dunne will be going out last tomorrow with Jason Day! What a moment for him! #OpenChampionship']
['6.22819444344144E+17', 'positive', 'Incredible performance from Paul Dunne ! What a feeling walking up the 18th at St. Andrews as leader must be! #TheOpen']
['6.22819512207983E+17', 'positive', "Paul Dunne is going to be so nervous tomorrow, awesome he's in that position though. Hope he has a chance to win late tomorrow!"]
['6.22820300430905E+17', 'positive', 'Fantastic stuff from Paul Dunne, broke so many records as an amateur. Very likely to be in the last group tomorrow #TheOpen']
['6.22821049676268E+17', 'positive', 'Absolutely fantastic stuff from Paul Dunne today. Keep the dream alive tomorrow']
['6.22821652104151E+17', 'positive', "Here's the scoop: Sunday is National Ice Cream Day http://t.co/5SpPtGPAC3 via @usatodaycollege I love the free ice cream for dogs!"]
['6.22822227852005E+17', 'positive', '@kistschtwit Good Luck to Paul Dunne on the Last Day of the British Open Tomorrow. Can he Do It? Hopefully.']
['6.2282293049865E+17', 'positive', 'What a round by Paul Dunne, good luck tomorrow and I hope you win the Open.']
['6.22823455357018E+17', 'positive', 'Paul Dunne kept the poise going in the Rinaldi interview. This could be awesome if he gets off to a decent start tomorrow.']
['6.22823748035588E+17', 'positive', '@Paul_Bothwick Paul Dunne? Looks more like Paul Bothwick! Good luck in the final round tomorrow! #TheOpen http://t.co/ppdcr1z96C']
['6.22824437025505E+17', 'positive', 'Paul Dunne with a great quote post round on his thoughts on the 1st tee tomorrow leading the Open ... "Make contact."']
['6.22824563588645E+17', 'positive', 'Paul Dunne is awesome; "hole\'s the same size tomorrow", &amp; "the ball always does what you tell it" are my new favourite golfing catchphrases']
['6.22824820162441E+17', 'positive', "In Rory's absence Paul Dunne is representing Ireland well in The Open!!  1st amateur since Bobby Jones to lead going into the final round."]
['6.22825101671682E+17', 'positive', "Paul Dunne living the dream! Shame he's gonna have to pull a sickie from work tomorrow, hope his boss turns a blind eye! #TheOpen2015"]
['6.22827732641124E+17', 'positive', 'Definitely rooting for Paul Dunne to take home the British Open tomorrow']
['6.22829646032339E+17', 'positive', 'David Duval, who needed to birdie the 18th last night just to get qualify for the weekend, is now only two shots behind Dustin Johnson.']
['6.22831020958552E+17', 'positive', 'July 19th is National Ice Cream Day! We want to know what your favorite Ice Cream place in Chester County is, post below!']
['6.22831680055808E+17', 'positive', "Dustin Johnson staggeringly bogeys 18th after 3 putts from off front of the green. He'll rue that round for years. A 75 to be -7. #TheOpen"]
['6.22831894380589E+17', 'positive', "Last week Paul Dunne was fighting for a Walker Cup spot, now he's fighting for the Open. Unbelievable - really hope he does well tomorrow."]
['6.2283389611622E+17', 'positive', "The Latest: Ireland's Paul Dunne turns British Open into amateur hour with stunning 3rd round - 7 ...: Ireland...  http://t.co/UuNat7KBZW"]
['6.22836181210898E+17', 'positive', "Hey, freeloaders? It's National Ice Cream Day. Chow down and worry about your hips tomorrow, Monday. Or the 1st... http://t.co/GNrJwaHcFr"]
['6.22837175999181E+17', 'positive', "Beat the heat by taking advantage of National Ice Cream Day &amp; don't forget that #fundraising goes until July 31st. http://t.co/0OmBs8UWQ8"]
['6.22837654816748E+17', 'positive', "so it's Day of The Dog today+tomorrow's National Ice Cream Day? who made mistake of not declaring both on same day plus free cones for dogs?"]
['6.22840811936289E+17', 'positive', "Should Paul Dunne of IRL finish the Open in 8th alone or better, he'll move to #1 in the SPWAR.  Same for Niebrugge if 5th alone or better."]
['6.22841699937686E+17', 'positive', 'Taste of Tremont + National Ice Cream Day. This may be the best day of my entire life.']
['6.22844163210543E+17', 'positive', 'Please feel free to jump on the bandwagon tomorrow and support Paul Dunne. Off 2.30pm. #longlunch #proudmoment']
['6.22846960228266E+17', 'positive', 'Today is National Ice Cream Day!!! Give in to the excuse! LOL.  http://t.co/ETwinZuT9B']
['6.22857316363317E+17', 'positive', 'Yes it does feel like 106 in the sun. And it happens to be National Ice Cream Day. https://t.co/8yNIsijYTx']
['6.22858036508557E+17', 'positive', "#amazingamateur Paul Dunne breaks a multitude of records and 1st's in British Open with amazing display and control. https://t.co/9X4my4bbu2"]
['6.22862765724729E+17', 'positive', 'What a performance so far from Galway native Paul Dunne @TheOpen. Good luck tomorrow you can do it! #nofear']
['6.22865057874084E+17', 'positive', "Forgetting about the money, I'd just be so happy to see Paul Dunne do it tomorrow. Stuff of fairy tales! Wicklow lad too.. #represent"]
['6.2286880003634E+17', 'positive', 'THIS OFFER ENDS TOMORROW!   Get Dustin Johnson to finish in the TOP 5 at 3/1 or Jordan Spieth at 5/1 when you join: http://t.co/q7W6jsOxvo']
['6.2287571134754E+17', 'positive', "Paul Dunne (A) did an amazing job in today's Open. Well done @dunners11 and good luck for tomorrow. We know you are Irish - now, @bbcsports"]
['6.22877663410172E+17', 'positive', 'The last time an amateur lead the @theopen after 54 holes was Bobby Jones in 1927... Hope Paul Dunne can make history tomorrow!']
